Java HotSpot(TM) 64-Bit Server VM (25.45-b02) for bsd-amd64 JRE (1.8.0_45-b14), built on Apr 10 2015 10:46:38 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(1936628k free)

/proc/meminfo:

CommandLine flags: -XX:+CMSClassUnloadingEnabled -XX:+CMSScavengeBeforeRemark -XX:+DisableExplicitGC -XX:InitialHeapSize=1073741824 -XX:+ManagementServer -XX:MaxHeapSize=1073741824 -XX:MaxNewSize=348966912 -XX:MaxTenuringThreshold=6 -XX:NewSize=348966912 -XX:OldPLABSize=16 -XX:OldSize=697933824 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseConcMarkSweepGC -XX:+UseParNewGC 
2015-08-18T17:12:09.818+0500: 10756.889: [GC (Allocation Failure) 10756.889: [ParNew: 274017K->1233K(306688K), 0.0175006 secs] 307476K->35104K(1014528K), 0.0175981 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2015-08-18T17:14:00.164+0500: 10867.238: [GC (Allocation Failure) 10867.238: [ParNew: 273873K->614K(306688K), 0.0265774 secs] 307744K->34486K(1014528K), 0.0266921 secs] [Times: user=0.02 sys=0.00, real=0.03 secs] 
2015-08-18T17:15:53.806+0500: 10980.882: [GC (Allocation Failure) 10980.882: [ParNew: 273254K->610K(306688K), 0.0184882 secs] 307126K->34482K(1014528K), 0.0186123 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2015-08-18T17:17:50.793+0500: 11097.870: [GC (Allocation Failure) 11097.870: [ParNew: 273250K->677K(306688K), 0.0094276 secs] 307122K->34550K(1014528K), 0.0095803 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T17:19:40.949+0500: 11208.029: [GC (Allocation Failure) 11208.029: [ParNew: 273317K->679K(306688K), 0.0238550 secs] 307190K->34551K(1014528K), 0.0239611 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2015-08-18T17:22:18.409+0500: 11365.491: [GC (Allocation Failure) 11365.491: [ParNew: 273319K->698K(306688K), 0.0407788 secs] 307191K->34571K(1014528K), 0.0409981 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2015-08-18T17:24:25.499+0500: 11492.584: [GC (Allocation Failure) 11492.584: [ParNew: 273338K->555K(306688K), 0.0330104 secs] 307211K->34429K(1014528K), 0.0332276 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2015-08-18T17:26:25.821+0500: 11612.908: [GC (Allocation Failure) 11612.908: [ParNew: 273195K->537K(306688K), 0.0149576 secs] 307069K->34413K(1014528K), 0.0150633 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T17:28:20.663+0500: 11727.752: [GC (Allocation Failure) 11727.752: [ParNew: 273177K->618K(306688K), 0.0087953 secs] 307053K->34494K(1014528K), 0.0088786 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T17:30:55.224+0500: 11882.316: [GC (Allocation Failure) 11882.316: [ParNew: 273258K->655K(306688K), 0.0077919 secs] 307134K->34531K(1014528K), 0.0079098 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T17:33:02.709+0500: 12009.803: [GC (Allocation Failure) 12009.803: [ParNew: 273295K->719K(306688K), 0.0086834 secs] 307171K->34597K(1014528K), 0.0087872 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2015-08-18T17:35:09.601+0500: 12136.697: [GC (Allocation Failure) 12136.697: [ParNew: 273359K->682K(306688K), 0.0168525 secs] 307237K->34560K(1014528K), 0.0169348 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T17:37:03.836+0500: 12250.934: [GC (Allocation Failure) 12250.934: [ParNew: 273322K->631K(306688K), 0.0159880 secs] 307200K->34509K(1014528K), 0.0160867 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2015-08-18T17:38:56.087+0500: 12363.187: [GC (Allocation Failure) 12363.187: [ParNew: 273271K->621K(306688K), 0.0158589 secs] 307149K->34500K(1014528K), 0.0159337 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2015-08-18T17:40:45.830+0500: 12472.932: [GC (Allocation Failure) 12472.932: [ParNew: 273261K->740K(306688K), 0.0057698 secs] 307140K->34620K(1014528K), 0.0058518 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2015-08-18T17:42:49.806+0500: 12596.910: [GC (Allocation Failure) 12596.910: [ParNew: 273380K->728K(306688K), 0.0155827 secs] 307260K->34608K(1014528K), 0.0156713 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2015-08-18T17:44:46.555+0500: 12713.661: [GC (Allocation Failure) 12713.661: [ParNew: 273368K->911K(306688K), 0.0083053 secs] 307248K->34793K(1014528K), 0.0084038 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T17:46:44.788+0500: 12831.896: [GC (Allocation Failure) 12831.896: [ParNew: 273551K->623K(306688K), 0.0049348 secs] 307433K->34506K(1014528K), 0.0050017 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T17:48:38.951+0500: 12946.061: [GC (Allocation Failure) 12946.061: [ParNew: 273263K->659K(306688K), 0.0119531 secs] 307146K->34542K(1014528K), 0.0120404 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T17:50:34.524+0500: 13061.636: [GC (Allocation Failure) 13061.636: [ParNew: 273299K->572K(306688K), 0.0276958 secs] 307182K->34455K(1014528K), 0.0277806 secs] [Times: user=0.02 sys=0.00, real=0.03 secs] 
2015-08-18T17:52:30.500+0500: 13177.614: [GC (Allocation Failure) 13177.614: [ParNew: 273212K->726K(306688K), 0.0062569 secs] 307095K->34628K(1014528K), 0.0063311 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2015-08-18T17:54:31.793+0500: 13298.909: [GC (Allocation Failure) 13298.909: [ParNew: 273366K->708K(306688K), 0.0179261 secs] 307268K->34612K(1014528K), 0.0180116 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2015-08-18T17:58:40.895+0500: 13548.016: [GC (Allocation Failure) 13548.016: [ParNew: 273348K->472K(306688K), 0.0185169 secs] 307252K->34376K(1014528K), 0.0186003 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2015-08-18T18:02:11.393+0500: 13758.518: [GC (Allocation Failure) 13758.518: [ParNew: 273112K->441K(306688K), 0.0173462 secs] 307016K->34347K(1014528K), 0.0174294 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2015-08-18T18:05:42.971+0500: 13970.099: [GC (Allocation Failure) 13970.099: [ParNew: 273081K->479K(306688K), 0.0066443 secs] 306987K->34385K(1014528K), 0.0067290 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2015-08-18T18:09:16.222+0500: 14183.354: [GC (Allocation Failure) 14183.354: [ParNew: 273119K->560K(306688K), 0.0105210 secs] 307025K->34468K(1014528K), 0.0106035 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:12:21.405+0500: 14368.540: [GC (Allocation Failure) 14368.540: [ParNew: 273200K->375K(306688K), 0.0134798 secs] 307108K->34284K(1014528K), 0.0135641 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:15:24.742+0500: 14551.881: [GC (Allocation Failure) 14551.881: [ParNew: 273015K->411K(306688K), 0.0077750 secs] 306924K->34320K(1014528K), 0.0078751 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:18:38.738+0500: 14745.880: [GC (Allocation Failure) 14745.880: [ParNew: 273051K->517K(306688K), 0.0076333 secs] 306960K->34428K(1014528K), 0.0077275 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:22:45.460+0500: 14992.606: [GC (Allocation Failure) 14992.606: [ParNew: 273157K->446K(306688K), 0.0080403 secs] 307068K->34357K(1014528K), 0.0081277 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2015-08-18T18:26:54.173+0500: 15241.323: [GC (Allocation Failure) 15241.323: [ParNew: 273086K->465K(306688K), 0.0078045 secs] 306997K->34378K(1014528K), 0.0078846 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:30:06.052+0500: 15433.206: [GC (Allocation Failure) 15433.206: [ParNew: 273105K->432K(306688K), 0.0076433 secs] 307018K->34346K(1014528K), 0.0077483 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:33:13.259+0500: 15620.416: [GC (Allocation Failure) 15620.416: [ParNew: 273072K->451K(306688K), 0.0056177 secs] 306986K->34366K(1014528K), 0.0056895 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:36:31.712+0500: 15818.873: [GC (Allocation Failure) 15818.873: [ParNew: 273091K->408K(306688K), 0.0070653 secs] 307006K->34323K(1014528K), 0.0071681 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:39:38.733+0500: 16005.897: [GC (Allocation Failure) 16005.897: [ParNew: 273048K->522K(306688K), 0.0110009 secs] 306963K->34437K(1014528K), 0.0110802 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:42:51.864+0500: 16199.031: [GC (Allocation Failure) 16199.031: [ParNew: 273162K->380K(306688K), 0.0079813 secs] 307077K->34333K(1014528K), 0.0081209 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:45:56.708+0500: 16383.879: [GC (Allocation Failure) 16383.879: [ParNew: 273020K->338K(306688K), 0.0054836 secs] 306973K->34290K(1014528K), 0.0055482 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:48:58.495+0500: 16565.669: [GC (Allocation Failure) 16565.669: [ParNew: 272978K->486K(306688K), 0.0062110 secs] 306930K->34439K(1014528K), 0.0062954 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:52:00.228+0500: 16747.406: [GC (Allocation Failure) 16747.406: [ParNew: 273126K->364K(306688K), 0.0193426 secs] 307079K->34317K(1014528K), 0.0194329 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2015-08-18T18:55:00.972+0500: 16928.153: [GC (Allocation Failure) 16928.153: [ParNew: 273004K->424K(306688K), 0.0118412 secs] 306957K->34377K(1014528K), 0.0119170 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:57:57.297+0500: 17104.480: [GC (Allocation Failure) 17104.480: [ParNew: 273064K->418K(306688K), 0.0082473 secs] 307017K->34372K(1014528K), 0.0083432 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T19:01:40.956+0500: 17328.143: [GC (Allocation Failure) 17328.143: [ParNew: 273058K->388K(306688K), 0.0059722 secs] 307012K->34343K(1014528K), 0.0060492 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T19:05:11.263+0500: 17538.454: [GC (Allocation Failure) 17538.454: [ParNew: 273028K->409K(306688K), 0.0083538 secs] 306983K->34364K(1014528K), 0.0084487 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T19:10:44.594+0500: 17871.791: [GC (Allocation Failure) 17871.791: [ParNew: 273049K->437K(306688K), 0.0104683 secs] 307004K->34393K(1014528K), 0.0105545 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T19:13:41.994+0500: 18049.194: [GC (Allocation Failure) 18049.194: [ParNew: 273077K->350K(306688K), 0.0086146 secs] 307033K->34308K(1014528K), 0.0086980 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T19:16:40.254+0500: 18227.457: [GC (Allocation Failure) 18227.457: [ParNew: 272990K->438K(306688K), 0.0073660 secs] 306948K->34397K(1014528K), 0.0074382 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T19:19:53.334+0500: 18420.541: [GC (Allocation Failure) 18420.541: [ParNew: 273078K->435K(306688K), 0.0085582 secs] 307037K->34394K(1014528K), 0.0086345 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T19:23:44.045+0500: 18651.255: [GC (Allocation Failure) 18651.255: [ParNew: 273075K->411K(306688K), 0.0156750 secs] 307034K->34369K(1014528K), 0.0157520 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2015-08-18T19:26:59.016+0500: 18846.230: [GC (Allocation Failure) 18846.230: [ParNew: 273051K->499K(306688K), 0.0097118 secs] 307009K->34458K(1014528K), 0.0098281 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T19:30:11.695+0500: 19038.912: [GC (Allocation Failure) 19038.912: [ParNew: 273139K->362K(306688K), 0.0082547 secs] 307098K->34357K(1014528K), 0.0083382 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T19:34:02.281+0500: 19269.503: [GC (Allocation Failure) 19269.503: [ParNew: 273002K->418K(306688K), 0.0142259 secs] 306997K->34416K(1014528K), 0.0143518 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T19:37:12.962+0500: 19460.187: [GC (Allocation Failure) 19460.187: [ParNew: 273058K->313K(306688K), 0.0068902 secs] 307056K->34310K(1014528K), 0.0069841 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2015-08-18T19:40:17.467+0500: 19644.695: [GC (Allocation Failure) 19644.695: [ParNew: 272953K->2536K(306688K), 0.0221250 secs] 306950K->36552K(1014528K), 0.0222240 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2015-08-18T19:42:59.653+0500: 19806.884: [GC (Allocation Failure) 19806.884: [ParNew: 275176K->4176K(306688K), 0.0226479 secs] 309192K->38192K(1014528K), 0.0227292 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
[ParNew: 273201K->601K(306688K), 0.0073034 secs] 312750K->40152K(1014528K), 0.0102042 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T17:38:21.766+0500: 12333.579: [GC (Allocation Failure) 12333.579: [ParNew: 273241K->607K(306688K), 0.0121030 secs] 312792K->40158K(1014528K), 0.0122540 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T17:39:42.759+0500: 12414.573: [GC (Allocation Failure) 12414.573: [ParNew: 273247K->632K(306688K), 0.0070914 secs] 312798K->40183K(1014528K), 0.0072466 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T17:40:57.926+0500: 12489.741: [GC (Allocation Failure) 12489.741: [ParNew: 273272K->644K(306688K), 0.0116990 secs] 312823K->40199K(1014528K), 0.0117953 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T17:42:18.854+0500: 12570.671: [GC (Allocation Failure) 12570.671: [ParNew: 273284K->761K(306688K), 0.0087928 secs] 312839K->40316K(1014528K), 0.0088870 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T17:43:47.546+0500: 12659.364: [GC (Allocation Failure) 12659.364: [ParNew: 273401K->584K(306688K), 0.0082342 secs] 312956K->40142K(1014528K), 0.0083397 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T17:45:06.786+0500: 12738.606: [GC (Allocation Failure) 12738.606: [ParNew: 273224K->789K(306688K), 0.0150893 secs] 312782K->40349K(1014528K), 0.0151918 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2015-08-18T17:46:27.806+0500: 12819.627: [GC (Allocation Failure) 12819.627: [ParNew: 273429K->640K(306688K), 0.0092278 secs] 312989K->40218K(1014528K), 0.0093458 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T17:47:47.572+0500: 12899.395: [GC (Allocation Failure) 12899.395: [ParNew: 273280K->724K(306688K), 0.0074837 secs] 312858K->40302K(1014528K), 0.0075939 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T17:49:04.876+0500: 12976.700: [GC (Allocation Failure) 12976.700: [ParNew: 273364K->641K(306688K), 0.0081013 secs] 312942K->40219K(1014528K), 0.0082008 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T17:50:25.840+0500: 13057.665: [GC (Allocation Failure) 13057.665: [ParNew: 273281K->652K(306688K), 0.0146144 secs] 312859K->40232K(1014528K), 0.0147286 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T17:51:46.742+0500: 13138.569: [GC (Allocation Failure) 13138.569: [ParNew: 273292K->679K(306688K), 0.0142665 secs] 312872K->40259K(1014528K), 0.0143891 secs] [Times: user=0.02 sys=0.01, real=0.01 secs] 
2015-08-18T17:53:05.797+0500: 13217.625: [GC (Allocation Failure) 13217.625: [ParNew: 273319K->715K(306688K), 0.0087576 secs] 312899K->40296K(1014528K), 0.0088606 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T17:54:35.828+0500: 13307.658: [GC (Allocation Failure) 13307.658: [ParNew: 273355K->667K(306688K), 0.0105613 secs] 312936K->40249K(1014528K), 0.0106578 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T17:57:48.843+0500: 13500.676: [GC (Allocation Failure) 13500.676: [ParNew: 273307K->663K(306688K), 0.0098229 secs] 312889K->40245K(1014528K), 0.0099274 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T17:59:55.113+0500: 13626.949: [GC (Allocation Failure) 13626.949: [ParNew: 273303K->398K(306688K), 0.0106789 secs] 312885K->39983K(1014528K), 0.0111954 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:02:27.397+0500: 13779.235: [GC (Allocation Failure) 13779.235: [ParNew: 273038K->448K(306688K), 0.0089518 secs] 312623K->40034K(1014528K), 0.0090698 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:05:02.769+0500: 13934.610: [GC (Allocation Failure) 13934.610: [ParNew: 273088K->425K(306688K), 0.0099868 secs] 312674K->40029K(1014528K), 0.0100900 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:07:09.511+0500: 14061.354: [GC (Allocation Failure) 14061.354: [ParNew: 273065K->490K(306688K), 0.0189071 secs] 312669K->40094K(1014528K), 0.0190728 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2015-08-18T18:09:44.755+0500: 14216.601: [GC (Allocation Failure) 14216.601: [ParNew: 273130K->610K(306688K), 0.0095483 secs] 312734K->40215K(1014528K), 0.0096371 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:11:56.314+0500: 14348.162: [GC (Allocation Failure) 14348.162: [ParNew: 273250K->379K(306688K), 0.0096815 secs] 312855K->39985K(1014528K), 0.0098008 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:14:05.648+0500: 14477.499: [GC (Allocation Failure) 14477.499: [ParNew: 273019K->421K(306688K), 0.0069786 secs] 312625K->40027K(1014528K), 0.0070908 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
2015-08-18T18:16:16.734+0500: 14608.587: [GC (Allocation Failure) 14608.587: [ParNew: 273061K->377K(306688K), 0.0083992 secs] 312667K->39983K(1014528K), 0.0084918 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:18:28.795+0500: 14740.650: [GC (Allocation Failure) 14740.650: [ParNew: 273017K->397K(306688K), 0.0110464 secs] 312623K->40066K(1014528K), 0.0111358 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:21:25.764+0500: 14917.622: [GC (Allocation Failure) 14917.622: [ParNew: 273037K->501K(306688K), 0.0176074 secs] 312706K->40171K(1014528K), 0.0177035 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2015-08-18T18:24:11.802+0500: 15083.663: [GC (Allocation Failure) 15083.663: [ParNew: 273141K->541K(306688K), 0.0062682 secs] 312811K->40211K(1014528K), 0.0063577 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2015-08-18T18:27:05.453+0500: 15257.317: [GC (Allocation Failure) 15257.317: [ParNew: 273181K->384K(306688K), 0.0059003 secs] 312851K->40057K(1014528K), 0.0059810 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2015-08-18T18:29:18.093+0500: 15389.960: [GC (Allocation Failure) 15389.960: [ParNew: 273024K->448K(306688K), 0.0152587 secs] 312697K->40121K(1014528K), 0.0153613 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:31:32.984+0500: 15524.852: [GC (Allocation Failure) 15524.853: [ParNew: 273088K->424K(306688K), 0.0115115 secs] 312761K->40097K(1014528K), 0.0116529 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:33:42.784+0500: 15654.655: [GC (Allocation Failure) 15654.655: [ParNew: 273064K->478K(306688K), 0.0151795 secs] 312737K->40153K(1014528K), 0.0153158 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:35:54.755+0500: 15786.628: [GC (Allocation Failure) 15786.629: [ParNew: 273118K->461K(306688K), 0.0094083 secs] 312793K->40192K(1014528K), 0.0095015 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:38:23.089+0500: 15934.965: [GC (Allocation Failure) 15934.965: [ParNew: 273101K->360K(306688K), 0.0063470 secs] 312832K->40090K(1014528K), 0.0064317 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:40:33.973+0500: 16065.851: [GC (Allocation Failure) 16065.851: [ParNew: 273000K->338K(306688K), 0.0094979 secs] 312730K->40068K(1014528K), 0.0095789 secs] [Times: user=0.02 sys=0.01, real=0.01 secs] 
2015-08-18T18:42:49.201+0500: 16201.082: [GC (Allocation Failure) 16201.082: [ParNew: 272978K->377K(306688K), 0.0064713 secs] 312708K->40108K(1014528K), 0.0065624 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2015-08-18T18:44:59.297+0500: 16331.180: [GC (Allocation Failure) 16331.180: [ParNew: 273017K->376K(306688K), 0.0084954 secs] 312748K->40107K(1014528K), 0.0086169 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:47:06.707+0500: 16458.593: [GC (Allocation Failure) 16458.593: [ParNew: 273016K->423K(306688K), 0.0062533 secs] 312747K->40154K(1014528K), 0.0063715 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:49:13.379+0500: 16585.267: [GC (Allocation Failure) 16585.267: [ParNew: 273063K->358K(306688K), 0.0078457 secs] 312794K->40089K(1014528K), 0.0079359 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:51:21.714+0500: 16713.603: [GC (Allocation Failure) 16713.603: [ParNew: 272998K->389K(306688K), 0.0064026 secs] 312729K->40120K(1014528K), 0.0064976 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:53:32.733+0500: 16844.625: [GC (Allocation Failure) 16844.625: [ParNew: 273029K->442K(306688K), 0.0100865 secs] 312760K->40194K(1014528K), 0.0101736 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T18:55:36.692+0500: 16968.586: [GC (Allocation Failure) 16968.586: [ParNew: 273082K->431K(306688K), 0.0077492 secs] 312834K->40200K(1014528K), 0.0078209 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T18:57:39.431+0500: 17091.327: [GC (Allocation Failure) 17091.327: [ParNew: 273071K->426K(306688K), 0.0083525 secs] 312840K->40195K(1014528K), 0.0084463 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2015-08-18T18:59:57.186+0500: 17229.085: [GC (Allocation Failure) 17229.085: [ParNew: 273066K->425K(306688K), 0.0088880 secs] 312835K->40212K(1014528K), 0.0090095 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T19:02:32.648+0500: 17384.549: [GC (Allocation Failure) 17384.549: [ParNew: 273065K->332K(306688K), 0.0123457 secs] 312852K->40138K(1014528K), 0.0124336 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2015-08-18T19:05:14.683+0500: 17546.588: [GC (Allocation Failure) 17546.588: [ParNew: 272972K->393K(306688K), 0.0082487 secs] 312778K->40198K(1014528K), 0.0083416 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T19:09:52.100+0500: 17824.009: [GC (Allocation Failure) 17824.009: [ParNew: 273033K->443K(306688K), 0.0070299 secs] 312838K->40248K(1014528K), 0.0071329 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2015-08-18T19:11:58.566+0500: 17950.477: [GC (Allocation Failure) 17950.477: [ParNew: 273083K->323K(306688K), 0.0058902 secs] 312888K->40130K(1014528K), 0.0059680 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T19:14:03.931+0500: 18075.845: [GC (Allocation Failure) 18075.845: [ParNew: 272963K->392K(306688K), 0.0081106 secs] 312770K->40199K(1014528K), 0.0082058 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T19:16:11.882+0500: 18203.798: [GC (Allocation Failure) 18203.798: [ParNew: 273032K->440K(306688K), 0.0072439 secs] 312839K->40247K(1014528K), 0.0073413 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2015-08-18T19:18:28.666+0500: 18340.584: [GC (Allocation Failure) 18340.584: [ParNew: 273080K->385K(306688K), 0.0081085 secs] 312887K->40192K(1014528K), 0.0082288 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T19:20:59.588+0500: 18491.509: [GC (Allocation Failure) 18491.509: [ParNew: 273025K->495K(306688K), 0.0087482 secs] 312832K->40311K(1014528K), 0.0088341 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T19:23:35.119+0500: 18647.042: [GC (Allocation Failure) 18647.042: [ParNew: 273135K->374K(306688K), 0.0086876 secs] 312951K->40244K(1014528K), 0.0087893 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T19:25:42.914+0500: 18774.840: [GC (Allocation Failure) 18774.840: [ParNew: 273014K->381K(306688K), 0.0095143 secs] 312884K->40268K(1014528K), 0.0096303 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
2015-08-18T19:28:16.292+0500: 18928.221: [GC (Allocation Failure) 18928.221: [ParNew: 273021K->260K(306688K), 0.0175401 secs] 312908K->40164K(1014528K), 0.0176306 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2015-08-18T19:30:22.185+0500: 19054.116: [GC (Allocation Failure) 19054.116: [ParNew: 272900K->340K(306688K), 0.0059337 secs] 312804K->40244K(1014528K), 0.0060193 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2015-08-18T19:33:03.783+0500: 19215.717: [GC (Allocation Failure) 19215.717: [ParNew: 272980K->391K(306688K), 0.0095344 secs] 312884K->40296K(1014528K), 0.0096236 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2015-08-18T19:35:29.409+0500: 19361.345: [GC (Allocation Failure) 19361.345: [ParNew: 273031K->279K(306688K), 0.0172074 secs] 312936K->40183K(1014528K), 0.0173008 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2015-08-18T19:37:41.646+0500: 19493.584: [GC (Allocation Failure) 19493.584: [ParNew: 272919K->334K(306688K), 0.0079756 secs] 312823K->40238K(1014528K), 0.0080633 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
